PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
365,0,1,Passenger_365,male,46.2,5,0,TKT100365,374.08,C17,S
366,0,3,Passenger_366,male,76.6,1,4,TKT100366,221.67,C38,S
367,0,3,Passenger_367,male,42.6,3,0,TKT100367,181.52,C58,S
368,1,3,Passenger_368,female,56.4,0,2,TKT100368,140.65,C13,Q
369,1,2,Passenger_369,female,21.7,2,0,TKT100369,335.78,C177,S
370,1,2,Passenger_370,female,32.2,2,4,TKT100370,216.93,C99,Q
371,0,3,Passenger_371,male,71.9,5,0,TKT100371,125.46,C178,S
372,1,3,Passenger_372,female,79.3,1,0,TKT100372,48.1,C184,S
373,1,1,Passenger_373,female,54.9,3,4,TKT100373,343.35,C122,S
374,1,3,Passenger_374,female,41.0,4,4,TKT100374,509.33,C191,S
375,0,3,Passenger_375,female,57.1,3,4,TKT100375,139.34,C19,S
376,0,3,Passenger_376,male,73.9,2,2,TKT100376,465.64,C134,S
377,1,3,Passenger_377,male,80.0,0,4,TKT100377,188.96,C94,S
378,0,1,Passenger_378,male,12.5,5,3,TKT100378,94.28,C167,Q
379,0,3,Passenger_379,male,26.0,2,3,TKT100379,66.5,C27,S
380,1,2,Passenger_380,female,36.4,0,2,TKT100380,204.94,C116,Q
381,0,3,Passenger_381,male,60.8,1,0,TKT100381,349.53,C61,S
382,1,3,Passenger_382,female,64.2,2,0,TKT100382,286.55,C152,S
383,1,1,Passenger_383,female,73.4,2,1,TKT100383,138.83,C127,S
384,0,3,Passenger_384,male,10.6,2,4,TKT100384,400.78,C97,Q
385,1,2,Passenger_385,female,77.6,3,4,TKT100385,415.9,C149,S
386,1,1,Passenger_386,male,78.2,5,4,TKT100386,193.16,C19,S
387,1,1,Passenger_387,female,30.6,4,3,TKT100387,256.27,C7,Q
388,0,1,Passenger_388,female,74.8,5,3,TKT100388,214.77,C113,S
389,1,2,Passenger_389,male,41.1,0,1,TKT100389,380.15,C175,S
390,1,2,Passenger_390,female,61.6,3,0,TKT100390,49.75,C4,C
391,1,1,Passenger_391,male,67.9,1,4,TKT100391,234.77,C86,C
392,0,3,Passenger_392,male,44.2,5,3,TKT100392,432.56,C13,S
393,0,3,Passenger_393,male,25.9,1,4,TKT100393,502.97,C134,S
394,1,2,Passenger_394,female,30.9,5,2,TKT100394,286.29,C14,S
395,1,2,Passenger_395,male,69.4,3,4,TKT100395,134.6,C138,S
396,1,3,Passenger_396,female,52.6,5,4,TKT100396,75.77,C117,Q
397,0,3,Passenger_397,male,58.4,0,4,TKT100397,38.36,C10,Q
398,1,2,Passenger_398,female,23.6,5,1,TKT100398,411.65,C187,S
399,1,2,Passenger_399,male,5.0,3,0,TKT100399,28.87,C153,C
400,0,3,Passenger_400,male,73.8,4,1,TKT100400,257.09,C76,S
401,1,3,Passenger_401,male,12.0,5,1,TKT100401,266.25,C24,S
402,1,3,Passenger_402,female,18.2,2,3,TKT100402,352.44,C179,S
403,0,1,Passenger_403,male,67.0,2,1,TKT100403,448.36,C185,C
404,1,1,Passenger_404,female,26.2,1,1,TKT100404,484.34,C9,S
405,1,2,Passenger_405,male,51.4,1,4,TKT100405,356.65,C48,S
406,1,2,Passenger_406,female,9.5,2,0,TKT100406,338.01,C135,S
407,1,3,Passenger_407,female,39.4,0,3,TKT100407,455.81,C72,Q
408,0,3,Passenger_408,male,16.4,3,2,TKT100408,394.03,C149,C
409,0,3,Passenger_409,male,46.6,0,0,TKT100409,178.9,C13,Q
410,1,1,Passenger_410,female,36.2,1,2,TKT100410,381.11,C77,S
411,1,3,Passenger_411,female,8.0,4,0,TKT100411,404.3,C9,S
412,1,1,Passenger_412,male,33.3,5,1,TKT100412,214.99,C187,C
413,0,3,Passenger_413,male,29.0,5,0,TKT100413,172.47,C123,C
414,1,2,Passenger_414,female,7.9,1,0,TKT100414,81.76,C84,S
415,0,3,Passenger_415,male,45.6,0,4,TKT100415,134.16,C143,Q
416,1,1,Passenger_416,male,72.7,5,4,TKT100416,258.91,C14,C
417,0,3,Passenger_417,male,55.2,1,0,TKT100417,385.02,C8,S
418,1,2,Passenger_418,male,23.6,0,0,TKT100418,341.26,C199,S
419,0,3,Passenger_419,male,65.8,0,4,TKT100419,175.35,C198,S
420,0,3,Passenger_420,female,27.6,3,4,TKT100420,471.79,C106,S
421,1,3,Passenger_421,male,7.4,1,1,TKT100421,376.75,C89,S
422,1,3,Passenger_422,male,16.2,1,2,TKT100422,363.97,C123,S
423,0,1,Passenger_423,female,72.7,4,0,TKT100423,105.11,C106,S
424,0,1,Passenger_424,female,46.8,3,3,TKT100424,72.55,C14,C
425,0,3,Passenger_425,male,35.1,5,4,TKT100425,155.88,C162,Q
426,1,1,Passenger_426,female,60.2,1,1,TKT100426,104.59,C127,S
427,1,3,Passenger_427,male,31.6,3,2,TKT100427,423.49,C168,S
428,1,3,Passenger_428,female,53.2,3,2,TKT100428,6.28,C29,S
429,1,3,Passenger_429,female,33.7,4,2,TKT100429,236.4,C91,S
430,0,2,Passenger_430,female,49.7,2,2,TKT100430,48.69,C114,S
431,0,2,Passenger_431,male,10.0,5,0,TKT100431,194.83,C86,C
432,1,3,Passenger_432,female,13.7,2,4,TKT100432,452.04,C82,Q
433,1,3,Passenger_433,male,68.6,1,3,TKT100433,271.81,C63,S
434,0,3,Passenger_434,female,59.0,5,0,TKT100434,504.14,C171,C
435,0,2,Passenger_435,female,53.4,0,4,TKT100435,321.0,C93,S
436,1,2,Passenger_436,female,75.1,5,0,TKT100436,464.85,C5,S
437,0,1,Passenger_437,male,44.8,3,2,TKT100437,385.55,C192,C
438,1,3,Passenger_438,female,38.8,0,2,TKT100438,77.42,C12,S
439,0,3,Passenger_439,male,59.9,5,2,TKT100439,322.67,C7,S
440,1,2,Passenger_440,female,52.0,5,3,TKT100440,254.44,C72,Q
441,0,2,Passenger_441,female,66.1,4,2,TKT100441,458.01,C16,S
442,0,1,Passenger_442,male,54.6,0,4,TKT100442,155.2,C178,S
443,1,1,Passenger_443,female,71.3,3,1,TKT100443,319.32,C175,Q
444,1,2,Passenger_444,female,25.8,3,2,TKT100444,61.13,C129,Q
445,0,3,Passenger_445,male,62.4,2,0,TKT100445,81.25,C144,C
446,1,3,Passenger_446,female,60.3,2,3,TKT100446,188.27,C74,Q
447,0,3,Passenger_447,male,21.1,0,0,TKT100447,274.36,C155,S
448,0,3,Passenger_448,female,78.4,0,4,TKT100448,52.97,C183,S
449,0,1,Passenger_449,female,13.6,1,0,TKT100449,397.5,C191,S
450,1,3,Passenger_450,female,31.6,2,2,TKT100450,443.43,C189,C
451,1,3,Passenger_451,female,11.0,2,0,TKT100451,473.67,C147,S
452,0,3,Passenger_452,female,32.5,4,2,TKT100452,402.89,C34,S
453,0,1,Passenger_453,male,40.2,2,0,TKT100453,381.45,C74,C
454,1,1,Passenger_454,female,49.1,2,0,TKT100454,395.93,C156,S
455,0,1,Passenger_455,male,25.0,2,4,TKT100455,499.21,C180,C
456,1,3,Passenger_456,male,67.2,2,1,TKT100456,5.74,C71,S
457,1,3,Passenger_457,female,47.4,4,0,TKT100457,24.12,C58,C
458,0,2,Passenger_458,female,77.2,4,4,TKT100458,120.99,C73,S
459,0,3,Passenger_459,male,18.1,1,0,TKT100459,415.87,C162,S
460,1,2,Passenger_460,male,47.0,3,3,TKT100460,264.14,C15,S
461,1,3,Passenger_461,female,52.8,2,0,TKT100461,330.02,C175,S
462,0,3,Passenger_462,female,15.6,4,1,TKT100462,60.84,C20,S
463,0,3,Passenger_463,male,35.3,1,1,TKT100463,396.84,C76,S
464,0,3,Passenger_464,male,73.6,5,4,TKT100464,369.51,C4,S
465,1,3,Passenger_465,female,44.8,5,1,TKT100465,291.21,C27,S
466,1,1,Passenger_466,male,55.4,3,0,TKT100466,412.68,C28,S
467,0,3,Passenger_467,female,62.3,3,3,TKT100467,507.21,C122,Q
468,0,3,Passenger_468,male,68.1,4,4,TKT100468,131.63,C169,S
469,1,1,Passenger_469,male,56.9,4,3,TKT100469,397.4,C112,C
470,0,1,Passenger_470,male,9.2,5,4,TKT100470,273.88,C23,S
471,0,3,Passenger_471,male,16.6,4,4,TKT100471,468.25,C144,C
472,1,3,Passenger_472,female,61.6,1,0,TKT100472,127.65,C27,Q
473,0,1,Passenger_473,male,75.6,3,3,TKT100473,294.61,C113,Q
474,0,3,Passenger_474,male,69.0,1,3,TKT100474,335.17,C184,C
475,1,3,Passenger_475,female,48.6,0,3,TKT100475,308.33,C59,S
476,1,1,Passenger_476,male,50.9,5,0,TKT100476,127.25,C1,Q
477,0,1,Passenger_477,male,32.4,1,0,TKT100477,476.62,C68,S
478,1,1,Passenger_478,female,1.9,0,0,TKT100478,98.96,C132,C
479,0,2,Passenger_479,female,73.3,0,0,TKT100479,436.52,C129,S
480,0,3,Passenger_480,male,56.6,5,4,TKT100480,316.46,C144,S
481,0,3,Passenger_481,male,15.3,4,3,TKT100481,110.05,C172,C
482,1,2,Passenger_482,male,49.2,0,4,TKT100482,267.99,C62,S
483,0,3,Passenger_483,male,7.5,2,2,TKT100483,161.08,C148,S
484,0,3,Passenger_484,male,1.0,0,0,TKT100484,61.74,C134,S
485,0,2,Passenger_485,female,73.9,4,1,TKT100485,469.53,C6,C
486,0,3,Passenger_486,male,53.7,1,3,TKT100486,410.97,C76,S
487,1,2,Passenger_487,male,20.5,2,2,TKT100487,18.4,C42,S
488,1,3,Passenger_488,female,61.1,2,2,TKT100488,412.24,C88,S
489,0,1,Passenger_489,female,73.7,2,0,TKT100489,395.37,C21,C
490,0,3,Passenger_490,male,3.2,2,3,TKT100490,322.5,C118,S
491,0,1,Passenger_491,male,52.1,4,1,TKT100491,480.48,C177,S
492,0,3,Passenger_492,male,52.0,1,2,TKT100492,387.58,C111,C
493,0,3,Passenger_493,male,49.0,4,1,TKT100493,354.84,C64,C
494,0,2,Passenger_494,male,7.7,1,2,TKT100494,318.09,C37,S
495,1,3,Passenger_495,male,55.7,2,0,TKT100495,36.48,C93,S
496,0,1,Passenger_496,male,57.9,5,4,TKT100496,353.27,C46,S
497,1,3,Passenger_497,female,24.5,3,1,TKT100497,230.02,C118,C
498,0,2,Passenger_498,male,2.8,1,0,TKT100498,438.35,C72,C
499,0,3,Passenger_499,male,6.2,0,1,TKT100499,401.48,C68,S
500,0,1,Passenger_500,male,38.7,0,3,TKT100500,133.0,C16,S
501,1,1,Passenger_501,male,21.8,1,2,TKT100501,188.73,C189,C
502,1,2,Passenger_502,female,13.6,5,0,TKT100502,447.18,C195,Q
503,1,2,Passenger_503,male,18.2,1,1,TKT100503,391.42,C121,C
504,1,2,Passenger_504,male,4.4,5,3,TKT100504,428.9,C113,S
505,0,3,Passenger_505,male,37.0,5,3,TKT100505,51.62,C45,S
506,1,3,Passenger_506,female,35.4,0,1,TKT100506,38.5,C87,S
507,0,3,Passenger_507,male,40.9,3,1,TKT100507,289.94,C97,C
508,1,1,Passenger_508,female,42.2,1,4,TKT100508,90.69,C22,C
509,1,3,Passenger_509,female,74.0,3,1,TKT100509,41.81,C53,S
510,1,2,Passenger_510,female,5.8,5,3,TKT100510,248.64,C168,S
511,0,3,Passenger_511,male,51.6,5,0,TKT100511,276.86,C155,S
512,0,1,Passenger_512,female,11.9,2,0,TKT100512,439.52,C47,S
513,0,3,Passenger_513,male,48.0,5,0,TKT100513,232.29,C36,C
514,0,3,Passenger_514,female,60.0,4,1,TKT100514,481.24,C4,S
515,1,2,Passenger_515,female,19.0,3,2,TKT100515,263.92,C55,Q
516,0,3,Passenger_516,male,15.7,3,1,TKT100516,161.42,C194,C
517,1,2,Passenger_517,female,14.5,3,0,TKT100517,292.84,C1,C
518,1,1,Passenger_518,female,48.7,3,4,TKT100518,282.31,C144,S
519,1,1,Passenger_519,female,12.3,1,4,TKT100519,72.71,C43,S
520,1,1,Passenger_520,male,6.8,3,3,TKT100520,132.61,C39,S
521,0,3,Passenger_521,female,77.4,5,3,TKT100521,52.18,C5,S
522,0,3,Passenger_522,male,23.4,1,1,TKT100522,217.4,C170,S
523,0,3,Passenger_523,male,35.9,3,4,TKT100523,301.84,C143,C
524,0,1,Passenger_524,male,47.5,2,4,TKT100524,198.05,C165,C
525,1,1,Passenger_525,female,76.5,2,0,TKT100525,360.13,C55,S
526,0,3,Passenger_526,male,35.8,2,1,TKT100526,240.48,C111,S
527,0,1,Passenger_527,male,43.6,3,1,TKT100527,461.25,C93,S
528,1,2,Passenger_528,female,61.4,1,1,TKT100528,329.02,C131,C
529,1,1,Passenger_529,female,49.4,5,0,TKT100529,242.54,C139,S
530,1,2,Passenger_530,female,25.4,3,0,TKT100530,347.64,C30,C
531,0,3,Passenger_531,female,66.9,5,1,TKT100531,326.37,C51,C
532,0,2,Passenger_532,female,52.0,1,0,TKT100532,309.37,C151,C
533,1,1,Passenger_533,male,47.8,3,4,TKT100533,142.4,C45,S
534,0,1,Passenger_534,male,0.7,1,1,TKT100534,138.69,C5,C
535,1,1,Passenger_535,male,74.8,1,1,TKT100535,242.69,C75,S
536,1,2,Passenger_536,female,70.0,2,0,TKT100536,475.03,C17,S
537,1,3,Passenger_537,female,10.9,5,2,TKT100537,177.58,C144,S
538,0,3,Passenger_538,male,67.2,3,3,TKT100538,153.93,C19,S
539,0,3,Passenger_539,male,5.6,1,1,TKT100539,407.3,C60,S
540,1,3,Passenger_540,female,45.4,1,0,TKT100540,101.9,C163,S
541,1,3,Passenger_541,female,40.3,4,4,TKT100541,172.58,C7,S
542,1,1,Passenger_542,female,17.2,5,3,TKT100542,316.28,C80,Q
543,1,3,Passenger_543,female,10.8,0,1,TKT100543,239.17,C175,S
544,1,3,Passenger_544,female,32.0,4,2,TKT100544,32.27,C13,S
545,1,2,Passenger_545,male,12.4,5,1,TKT100545,238.57,C130,S
546,0,3,Passenger_546,female,55.0,3,4,TKT100546,161.87,C160,S
547,1,2,Passenger_547,female,5.7,5,4,TKT100547,116.72,C183,S
548,1,2,Passenger_548,female,43.0,5,2,TKT100548,318.32,C164,S
549,1,3,Passenger_549,male,3.4,4,1,TKT100549,36.1,C169,S
550,0,1,Passenger_550,female,35.2,0,1,TKT100550,204.08,C14,S
551,0,1,Passenger_551,male,42.6,5,0,TKT100551,164.53,C105,C
552,0,1,Passenger_552,male,31.2,3,2,TKT100552,188.11,C142,C
553,1,1,Passenger_553,female,75.5,5,3,TKT100553,244.17,C74,Q
554,1,3,Passenger_554,female,57.4,5,1,TKT100554,384.49,C132,Q
555,0,2,Passenger_555,male,2.6,4,3,TKT100555,417.59,C158,S
556,1,2,Passenger_556,male,58.5,2,1,TKT100556,339.1,C60,S
557,0,3,Passenger_557,male,63.1,2,4,TKT100557,23.99,C59,S
558,1,3,Passenger_558,female,76.0,2,2,TKT100558,317.86,C59,S
559,1,1,Passenger_559,female,60.6,4,1,TKT100559,419.02,C187,S
560,0,1,Passenger_560,male,65.1,2,4,TKT100560,337.21,C35,S
561,1,1,Passenger_561,female,53.8,0,2,TKT100561,459.11,C199,S
562,0,1,Passenger_562,male,63.6,4,3,TKT100562,484.65,C192,S
563,0,3,Passenger_563,male,58.5,2,1,TKT100563,36.52,C7,S
564,0,1,Passenger_564,male,49.4,3,0,TKT100564,104.81,C123,S
565,0,3,Passenger_565,female,51.2,4,3,TKT100565,165.81,C190,S
566,0,3,Passenger_566,male,48.2,4,0,TKT100566,249.88,C171,S
567,0,1,Passenger_567,male,29.2,2,0,TKT100567,336.63,C146,S
568,0,2,Passenger_568,male,34.6,0,1,TKT100568,270.03,C92,C
569,1,1,Passenger_569,male,17.8,5,3,TKT100569,84.13,C107,S
570,1,1,Passenger_570,female,79.3,4,1,TKT100570,253.57,C37,C
571,1,3,Passenger_571,female,80.0,4,1,TKT100571,97.14,C195,Q
572,1,1,Passenger_572,female,4.7,0,1,TKT100572,260.49,C183,Q
573,0,3,Passenger_573,male,41.1,1,4,TKT100573,112.4,C8,S
574,1,2,Passenger_574,female,48.5,1,3,TKT100574,113.95,C199,S
575,0,1,Passenger_575,female,72.3,1,1,TKT100575,277.59,C60,S
576,0,3,Passenger_576,male,78.1,5,0,TKT100576,384.6,C70,C
577,1,3,Passenger_577,female,74.0,0,3,TKT100577,483.62,C18,S
578,1,3,Passenger_578,female,11.7,3,1,TKT100578,328.46,C197,Q
579,1,3,Passenger_579,male,18.5,3,2,TKT100579,318.05,C56,S
580,0,2,Passenger_580,male,15.8,2,0,TKT100580,260.32,C113,S
581,1,3,Passenger_581,female,38.1,2,3,TKT100581,267.4,C129,S
582,0,1,Passenger_582,male,28.4,3,0,TKT100582,208.93,C91,S
583,0,3,Passenger_583,female,51.8,3,4,TKT100583,282.34,C123,S
584,0,2,Passenger_584,female,76.2,4,2,TKT100584,83.49,C2,S
585,0,3,Passenger_585,male,50.3,5,3,TKT100585,405.84,C88,S
586,0,3,Passenger_586,male,44.1,3,1,TKT100586,149.11,C7,S
587,1,3,Passenger_587,female,35.5,2,2,TKT100587,268.91,C84,S
588,0,3,Passenger_588,female,9.7,2,3,TKT100588,313.74,C5,S
589,1,2,Passenger_589,female,5.7,5,4,TKT100589,10.09,C127,C
590,1,1,Passenger_590,female,2.1,1,1,TKT100590,34.21,C59,C
591,0,1,Passenger_591,female,21.4,5,0,TKT100591,485.05,C23,S
592,0,3,Passenger_592,male,34.9,1,0,TKT100592,384.01,C24,C
593,1,3,Passenger_593,male,47.9,2,0,TKT100593,46.73,C84,S
594,0,3,Passenger_594,male,9.3,1,0,TKT100594,95.91,C51,S
595,1,2,Passenger_595,female,26.3,3,2,TKT100595,230.65,C173,S
596,0,3,Passenger_596,male,13.6,1,2,TKT100596,322.02,C160,S
597,1,3,Passenger_597,male,62.7,4,4,TKT100597,11.01,C163,S
598,1,2,Passenger_598,female,41.1,1,0,TKT100598,468.74,C45,S
599,0,3,Passenger_599,male,55.4,0,4,TKT100599,411.45,C2,C
600,1,3,Passenger_600,female,33.4,5,1,TKT100600,293.5,C123,C
601,0,3,Passenger_601,male,25.6,3,1,TKT100601,140.63,C158,Q
602,1,3,Passenger_602,female,25.7,4,2,TKT100602,410.94,C140,S
603,1,3,Passenger_603,female,68.7,0,3,TKT100603,476.55,C195,C
604,1,1,Passenger_604,female,72.6,4,4,TKT100604,221.06,C199,Q
605,1,1,Passenger_605,female,22.4,0,4,TKT100605,446.6,C66,S
606,1,1,Passenger_606,female,52.0,0,0,TKT100606,254.88,C168,C
607,1,2,Passenger_607,female,16.8,4,4,TKT100607,510.93,C166,S
608,0,3,Passenger_608,female,51.6,2,3,TKT100608,351.18,C12,S
609,0,3,Passenger_609,male,65.0,2,0,TKT100609,309.78,C34,C
610,1,2,Passenger_610,female,68.7,2,4,TKT100610,20.9,C9,S
611,1,1,Passenger_611,female,70.1,0,2,TKT100611,178.36,C35,Q
612,0,3,Passenger_612,male,51.7,4,2,TKT100612,174.86,C122,S
613,0,3,Passenger_613,male,20.3,0,1,TKT100613,85.83,C198,Q
614,0,1,Passenger_614,female,42.8,3,1,TKT100614,53.95,C175,Q
615,0,1,Passenger_615,female,18.9,3,3,TKT100615,422.04,C42,Q
616,0,3,Passenger_616,male,44.5,3,1,TKT100616,468.79,C69,C
617,0,3,Passenger_617,male,44.5,4,2,TKT100617,86.36,C29,C
618,0,3,Passenger_618,male,40.1,2,2,TKT100618,199.6,C8,S
619,0,2,Passenger_619,female,10.3,2,3,TKT100619,323.78,C176,S
620,0,3,Passenger_620,female,76.0,5,1,TKT100620,279.96,C93,C
621,0,1,Passenger_621,male,24.3,5,1,TKT100621,364.32,C54,S
622,1,3,Passenger_622,male,41.4,5,0,TKT100622,386.63,C74,S
623,1,3,Passenger_623,male,54.4,5,0,TKT100623,139.42,C72,Q
624,0,2,Passenger_624,male,41.4,2,4,TKT100624,274.64,C46,S
625,0,3,Passenger_625,male,8.5,0,2,TKT100625,301.42,C173,C
626,1,3,Passenger_626,female,79.4,0,0,TKT100626,307.05,C192,S
627,0,3,Passenger_627,male,34.5,5,0,TKT100627,488.4,C160,Q
628,0,3,Passenger_628,female,13.2,5,2,TKT100628,284.04,C66,S
629,1,3,Passenger_629,male,13.0,1,0,TKT100629,302.97,C129,C
630,1,3,Passenger_630,male,45.0,3,3,TKT100630,280.14,C109,S
631,0,1,Passenger_631,male,19.7,2,1,TKT100631,396.99,C110,C
632,0,2,Passenger_632,male,18.1,5,0,TKT100632,233.93,C155,S
633,1,3,Passenger_633,male,5.9,0,2,TKT100633,387.28,C194,S
634,0,2,Passenger_634,female,19.9,1,1,TKT100634,159.11,C181,S
635,0,3,Passenger_635,male,47.1,3,0,TKT100635,506.84,C161,C
636,0,3,Passenger_636,female,40.7,2,0,TKT100636,56.05,C131,C
637,0,2,Passenger_637,male,53.7,3,2,TKT100637,339.9,C1,S
638,1,3,Passenger_638,female,8.4,3,0,TKT100638,276.37,C64,S
639,1,2,Passenger_639,female,18.1,3,3,TKT100639,353.72,C19,S
640,1,1,Passenger_640,male,79.3,5,0,TKT100640,198.28,C26,S
641,0,3,Passenger_641,female,45.2,3,2,TKT100641,36.24,C33,S
642,0,1,Passenger_642,female,35.2,5,0,TKT100642,358.31,C12,S
643,0,3,Passenger_643,male,9.4,2,1,TKT100643,31.31,C90,S
644,1,1,Passenger_644,female,32.8,2,1,TKT100644,500.9,C24,S
645,1,3,Passenger_645,female,69.2,5,1,TKT100645,338.79,C98,S
646,0,1,Passenger_646,male,0.7,0,2,TKT100646,46.78,C192,S
647,1,3,Passenger_647,female,77.6,5,4,TKT100647,274.86,C187,S
648,1,2,Passenger_648,female,28.6,4,4,TKT100648,506.82,C33,S
649,1,3,Passenger_649,female,34.6,4,1,TKT100649,26.15,C161,S
650,1,3,Passenger_650,female,41.6,1,4,TKT100650,279.61,C182,S
651,1,1,Passenger_651,female,38.8,5,1,TKT100651,374.47,C117,C
652,0,2,Passenger_652,female,58.8,1,1,TKT100652,503.53,C66,S
653,0,3,Passenger_653,male,22.1,0,2,TKT100653,187.19,C135,S
654,0,3,Passenger_654,female,64.4,1,2,TKT100654,175.15,C189,S
655,1,1,Passenger_655,male,29.8,2,3,TKT100655,25.96,C108,S
656,0,3,Passenger_656,female,23.4,1,2,TKT100656,82.19,C91,S
657,0,2,Passenger_657,male,26.8,1,0,TKT100657,221.03,C96,S
658,0,3,Passenger_658,male,72.3,3,4,TKT100658,205.92,C6,S
659,1,2,Passenger_659,male,30.6,0,2,TKT100659,61.95,C9,S
660,0,3,Passenger_660,male,16.9,4,4,TKT100660,314.38,C62,S
661,1,1,Passenger_661,female,10.1,4,2,TKT100661,266.14,C118,C
662,1,1,Passenger_662,male,35.5,3,2,TKT100662,11.82,C103,S
663,0,2,Passenger_663,female,19.8,4,1,TKT100663,195.62,C78,S
664,1,2,Passenger_664,female,37.6,0,0,TKT100664,341.0,C45,S
665,1,3,Passenger_665,female,44.0,3,1,TKT100665,410.22,C193,S
666,1,3,Passenger_666,male,25.1,1,0,TKT100666,38.28,C2,Q
667,1,2,Passenger_667,female,23.4,5,2,TKT100667,266.18,C131,Q
668,0,3,Passenger_668,male,30.0,4,1,TKT100668,116.0,C155,S
669,1,3,Passenger_669,female,23.0,0,4,TKT100669,489.25,C169,S
670,0,3,Passenger_670,female,11.3,5,0,TKT100670,176.02,C93,S
671,1,1,Passenger_671,male,13.3,5,1,TKT100671,341.71,C60,S
672,0,1,Passenger_672,female,13.5,2,0,TKT100672,18.61,C175,S
673,1,2,Passenger_673,male,40.0,3,1,TKT100673,279.12,C48,S
674,0,2,Passenger_674,male,56.3,1,4,TKT100674,445.79,C184,S
675,0,3,Passenger_675,male,11.1,2,2,TKT100675,348.74,C200,S
676,0,3,Passenger_676,male,53.9,5,2,TKT100676,291.88,C115,C
677,0,3,Passenger_677,male,65.8,5,0,TKT100677,45.04,C177,S
678,1,3,Passenger_678,male,21.7,0,1,TKT100678,464.1,C159,Q
679,1,3,Passenger_679,female,7.3,5,3,TKT100679,274.63,C163,C
680,0,2,Passenger_680,male,10.9,2,0,TKT100680,466.07,C13,S
681,1,1,Passenger_681,female,53.9,2,0,TKT100681,445.99,C72,Q
682,0,3,Passenger_682,male,64.9,5,2,TKT100682,119.65,C142,S
683,0,3,Passenger_683,male,30.8,4,3,TKT100683,195.36,C57,C
684,0,2,Passenger_684,male,11.0,2,3,TKT100684,27.17,C95,S
685,0,3,Passenger_685,female,40.3,0,4,TKT100685,386.8,C92,C
686,0,2,Passenger_686,male,28.1,5,3,TKT100686,83.4,C48,C
687,1,3,Passenger_687,male,63.0,1,1,TKT100687,183.47,C71,C
688,0,2,Passenger_688,male,38.8,3,4,TKT100688,297.95,C1,S
689,0,3,Passenger_689,female,20.6,1,4,TKT100689,284.68,C180,S
690,0,3,Passenger_690,female,53.9,0,3,TKT100690,418.11,C112,S
691,0,1,Passenger_691,male,12.8,1,4,TKT100691,459.61,C112,S
692,0,2,Passenger_692,male,8.3,5,4,TKT100692,431.12,C50,S
693,1,2,Passenger_693,female,67.0,0,1,TKT100693,229.71,C27,C
694,0,3,Passenger_694,male,68.1,2,4,TKT100694,119.96,C96,S
695,0,1,Passenger_695,male,78.5,1,2,TKT100695,81.92,C26,S
696,1,1,Passenger_696,male,16.1,1,0,TKT100696,133.87,C47,C
697,1,2,Passenger_697,female,73.5,1,2,TKT100697,127.27,C194,C
698,1,1,Passenger_698,male,9.5,5,0,TKT100698,233.74,C58,S
699,1,1,Passenger_699,male,25.3,3,3,TKT100699,334.9,C107,S
700,1,1,Passenger_700,female,54.3,4,4,TKT100700,426.06,C105,S
701,0,3,Passenger_701,female,17.2,0,4,TKT100701,113.58,C143,Q
702,0,3,Passenger_702,male,6.8,2,3,TKT100702,500.95,C162,S
703,0,1,Passenger_703,male,37.8,1,2,TKT100703,224.49,C37,S
704,0,3,Passenger_704,male,52.8,0,3,TKT100704,228.35,C87,S
705,0,1,Passenger_705,male,53.8,2,0,TKT100705,405.66,C42,S
706,0,1,Passenger_706,male,79.6,2,0,TKT100706,399.86,C158,Q
707,1,2,Passenger_707,female,71.7,0,4,TKT100707,239.7,C28,S
708,0,2,Passenger_708,male,30.7,1,2,TKT100708,247.96,C133,C
709,0,3,Passenger_709,female,66.8,4,0,TKT100709,335.05,C40,S
710,1,2,Passenger_710,female,29.2,4,4,TKT100710,91.02,C61,S
711,1,1,Passenger_711,male,33.5,0,4,TKT100711,229.73,C151,Q
712,1,2,Passenger_712,male,8.5,0,3,TKT100712,157.18,C97,C
713,0,2,Passenger_713,female,7.5,0,1,TKT100713,259.91,C142,S
714,0,1,Passenger_714,male,11.3,3,3,TKT100714,131.95,C13,S
715,1,3,Passenger_715,male,43.6,5,3,TKT100715,159.1,C110,S
716,0,1,Passenger_716,male,47.2,5,2,TKT100716,348.23,C6,S
717,1,2,Passenger_717,female,24.2,2,4,TKT100717,47.46,C59,C
718,1,2,Passenger_718,female,40.9,4,2,TKT100718,369.51,C132,S
719,0,2,Passenger_719,male,79.2,3,2,TKT100719,484.64,C35,C
720,1,3,Passenger_720,male,64.9,4,0,TKT100720,44.4,C67,C
721,1,3,Passenger_721,male,32.2,1,0,TKT100721,156.58,C165,C
722,1,3,Passenger_722,female,3.8,1,3,TKT100722,202.65,C179,S
723,0,3,Passenger_723,female,32.4,4,3,TKT100723,265.83,C132,S
724,1,3,Passenger_724,female,3.3,0,1,TKT100724,350.97,C45,S
725,0,3,Passenger_725,female,71.4,3,3,TKT100725,172.88,C48,S
726,0,3,Passenger_726,male,14.0,1,4,TKT100726,273.29,C135,S
727,0,1,Passenger_727,male,78.3,2,2,TKT100727,157.73,C4,S
728,1,3,Passenger_728,male,30.6,0,3,TKT100728,441.66,C59,S
729,0,2,Passenger_729,male,2.3,0,3,TKT100729,364.57,C64,S
